(-177.48,113.17)
(-178.19,113.58)
(-177.48,113.99)
(-177.48,114.81)
(-176.77,114.40)
(-176.06,114.81)
(-176.06,113.99)
(-175.34,113.58)
(-174.63,113.99)
(-174.63,114.81)
(-173.92,114.40)
(-173.21,114.81)
(-173.21,115.64)
(-173.92,116.05)
(-173.21,116.46)
(-173.21,117.28)
(-173.92,117.70)
(-174.63,117.28)
(-174.63,118.11)
(-175.34,118.52)
(-174.63,118.93)
(-174.63,119.75)
(-173.92,119.34)
(-173.21,119.75)
(-173.21,120.58)
(-173.92,120.99)
(-173.21,121.40)
(-173.21,122.22)
(-173.92,122.63)
(-174.63,122.22)
(-174.63,123.05)
(-175.34,123.46)
(-176.06,123.05)
(-176.06,122.22)
(-176.77,122.63)
(-177.48,122.22)
(-177.48,123.05)
(-178.19,123.46)
(-177.48,123.87)
(-177.48,124.69)
(-178.19,125.10)
(-178.91,124.69)
(-178.91,125.51)
(-179.62,125.93)
(-180.33,125.51)
(-180.33,124.69)
(-181.05,125.10)
(-181.76,124.69)
(-181.76,123.87)
(-181.05,123.46)
(-181.76,123.05)
(-181.76,122.22)
(-182.47,122.63)
(-183.18,122.22)
(-183.18,123.05)
(-183.90,123.46)
(-184.61,123.05)
(-184.61,122.22)
(-185.32,122.63)
(-186.04,122.22)
(-186.04,123.05)
(-186.75,123.46)
(-186.04,123.87)
(-186.04,124.69)
(-186.75,125.10)
(-187.46,124.69)
(-187.46,125.51)
(-188.17,125.93)
(-187.46,126.34)
(-187.46,127.16)
(-186.75,126.75)
(-186.04,127.16)
(-186.04,127.98)
(-186.75,128.40)
(-186.04,128.81)
(-186.04,129.63)
(-186.75,130.04)
(-187.46,129.63)
(-187.46,130.45)
(-188.17,130.86)
(-188.89,130.45)
(-188.89,129.63)
(-189.60,130.04)
(-190.31,129.63)
(-190.31,130.45)
(-191.02,130.86)
(-190.31,131.28)
(-190.31,132.10)
(-191.02,132.51)
(-191.74,132.10)
(-191.74,132.92)
(-192.45,133.33)
(-191.74,133.74)
(-191.74,134.57)
(-191.02,134.16)
(-190.31,134.57)
(-190.31,135.39)
(-191.02,135.80)
(-190.31,136.21)
(-190.31,137.04)
(-189.60,136.63)
(-188.89,137.04)
(-188.89,136.21)
(-188.17,135.80)
(-187.46,136.21)
(-187.46,137.04)
(-186.75,136.63)
(-186.04,137.04)
(-186.04,137.86)
(-186.75,138.27)
(-186.04,138.68)
(-186.04,139.51)
(-186.75,139.92)
(-187.46,139.51)
(-187.46,140.33)
(-188.17,140.74)
(-187.46,141.15)
(-187.46,141.98)
(-186.75,141.56)
(-186.04,141.98)
(-186.04,142.80)
(-186.75,143.21)
(-186.04,143.62)
(-186.04,144.44)
(-185.32,144.03)
(-184.61,144.44)
(-184.61,143.62)
(-183.90,143.21)
(-183.18,143.62)
(-183.18,144.44)
(-182.47,144.03)
(-181.76,144.44)
(-181.76,143.62)
(-181.05,143.21)
(-181.76,142.80)
(-181.76,141.98)
(-181.05,141.56)
(-180.33,141.98)
(-180.33,141.15)
(-179.62,140.74)
(-178.91,141.15)
(-178.91,141.98)
(-178.19,141.56)
(-177.48,141.98)
(-177.48,142.80)
(-178.19,143.21)
(-177.48,143.62)
(-177.48,144.44)
(-176.77,144.03)
(-176.06,144.44)
(-176.06,143.62)
(-175.34,143.21)
(-174.63,143.62)
(-174.63,144.44)
(-173.92,144.03)
(-173.21,144.44)
(-173.21,145.27)
(-173.92,145.68)
(-173.21,146.09)
(-173.21,146.91)
(-173.92,147.33)
(-174.63,146.91)
(-174.63,147.74)
(-175.34,148.15)
(-174.63,148.56)
(-174.63,149.38)
(-173.92,148.97)
(-173.21,149.38)
(-173.21,150.21)
(-173.92,150.62)
(-173.21,151.03)
(-173.21,151.85)
(-173.92,152.26)
(-174.63,151.85)
(-174.63,152.67)
(-175.34,153.09)
(-176.06,152.67)
(-176.06,151.85)
(-176.77,152.26)
(-177.48,151.85)
(-177.48,152.67)
(-178.19,153.09)
(-177.48,153.50)
(-177.48,154.32)
(-178.19,154.73)
(-178.91,154.32)
(-178.91,155.14)
(-179.62,155.56)
(-178.91,155.97)
(-178.91,156.79)
(-178.19,156.38)
(-177.48,156.79)
(-177.48,157.61)
(-178.19,158.02)
(-177.48,158.44)
(-177.48,159.26)
(-176.77,158.85)
(-176.06,159.26)
(-176.06,158.44)
(-175.34,158.02)
(-174.63,158.44)
(-174.63,159.26)
(-173.92,158.85)
(-173.21,159.26)
(-173.21,160.08)
(-173.92,160.49)
(-173.21,160.91)
(-173.21,161.73)
(-173.92,162.14)
(-174.63,161.73)
(-174.63,162.55)
